,gene,cond = 0.0,cond = 1.02,cond = 2.04,cond = 3.07,cond = 4.09,cond = 5.11,cond = 6.13,cond = 7.16,cond = 8.18,cond = 9.2,gene = 0.0,gene = 1.02,gene = 2.04,gene = 3.07,gene = 4.09,gene = 5.11,gene = 6.13,gene = 7.16,gene = 8.18,gene = 9.2,manipulations,mean_fluxs,Unnamed: 0,reaction,product = 0.0,product = 1.09,product = 2.19,product = 3.28,product = 4.38,product = 5.47,product = 6.57,product = 7.66,product = 8.76,product = 9.85,manipulation,equation,type
0,Cgl0240,1.48188529158793e-06,1.33454956044422e-06,1.18721382929143e-06,1.03843363019654e-06,8.91097899052388e-07,7.34411600130044e-07,5.70668168244585e-07,4.00893809414375e-07,2.27231855714024e-07,6.32668452612799e-08,"ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.8612213473709941): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.7755948298451258): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.6899683123139839): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.6035023191268021): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.5178758016006801): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.4268150520011771): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.3316529366660328): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.23298585164211494): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.13205942865789666): glu__L_c + oaa_c --> akg_c + asp__L_c","ASPTA (0.0): akg_c + asp__L_c --> glu__L_c + oaa_c, ASPTA_reverse (0.03676853939311697): glu__L_c + oaa_c --> akg_c + asp__L_c",down,0.420806751310872,201.0,ASPTA,-0.8691077794514803,-0.7792300848242062,-0.6885278241911659,-0.5986501295639585,-0.5079478689309497,-0.4103904249043332,-0.309630513578393,-0.2097866014464209,-0.109026690120387,-0.009182777988045565,,akg_c + asp__L_c --> glu__L_c + oaa_c,lack of monotonicity
1,Cgl2700,3.41272467548468e-07,3.07341616887463e-07,2.73410766225452e-07,2.39147260165536e-07,2.05216409504782e-07,1.6913215914612e-07,1.31422678283635e-07,9.42066167431542e-08,5.33975427918754e-08,1.49158301303218e-08,"PPA (1.003709497808821): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.9039161645761993): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.8041228313406185): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.7033511320951075): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.6035577988632223): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.4974311456747229): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.38652456018012454): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.2770691601956151): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.15704642464967258): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.043868643952007916): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c",down,0.49149475974609,798.0,PPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,h2o_c + pppi_c --> h_c + pi_c + ppi_c,lack of monotonicity
2,Cgl2700,3.41272467548468e-07,3.07341616887463e-07,2.73410766225452e-07,2.39147260165536e-07,2.05216409504782e-07,1.6913215914612e-07,1.31422678283635e-07,9.42066167431542e-08,5.33975427918754e-08,1.49158301303218e-08,"PPA (1.003709497808821): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.9039161645761993): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.8041228313406185): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.7033511320951075): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.6035577988632223): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.4974311456747229): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.38652456018012454): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.2770691601956151): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.15704642464967258): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c","PPA (0.043868643952007916): h2o_c + ppi_c --> h_c + 2.0 pi_c, PPA2 (0.0): h2o_c + pppi_c --> h_c + pi_c + ppi_c",down,0.49149475974609,797.0,PPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,h2o_c + ppi_c --> h_c + 2.0 pi_c,lack of monotonicity
3,Cgl0289,3.86679709618098e-05,3.48234265791772e-05,3.09788821964711e-05,2.70966462021897e-05,2.32521018194874e-05,1.91635658909139e-05,1.4890882772133e-05,1.04608300449269e-05,5.92933531934727e-06,1.65087038083019e-06,"3HAD100 (0.19825194437529123): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.08977830091435221): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.10847364346093902): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.08977830091435221): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.10847364346093902): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.0884800269666911): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.10611573466683395): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.001814097387017518): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.10397535043554884): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.19825194437533522): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.19825194437533522): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.19825194437529123): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.1785408403236528): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.08085213660117972): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.09768870372247308): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.08085213660117972): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.09768870372247308): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.0796829429152477): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.09556522887418227): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.0016337316283574295): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.0936376513138548): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.17854084032368758): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.17854084032368758): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.1785408403236528): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.15882973627164068): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.07192597228782609): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.08690376398381461): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.07192597228782609): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.08690376398381461): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.07088585886363463): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.08501472308134225): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.001453365869681483): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.08329995219197622): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.1588297362716753): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.15882973627164068): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.15882973627164068): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.13892538610156202): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.06291229655967658): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.07601308954188545): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.06291229655967658): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.07601308954188545): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.06200252888998727): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.07436078095724828): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.001271231819254639): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.0728609030787541): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.13892538610159677): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.13892538610159677): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.13892538610156202): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.11921428204956398): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.0539861322463293): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.06522814980323469): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.05398613224632931): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.06522814980323469): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.05320544483838048): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.0638102751644158): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.0010908660605788213): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.06252320395688292): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.11921428204959877): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.11921428204959877): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.11921428204956398): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.09825222540871996): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.04449347463424087): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.05375875077447908): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.04449347463424087): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.05375875077447908): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.04385005948413621): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.052590188281637175): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.0008990535045973086): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.05152942938408311): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.09825222540875472): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.09825222540875472): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.09825222540871996): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.07634604013630251): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.03457326880993012): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.041772771326372395): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.03457326880993012): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.041772771326372395): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.03407330864444934): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.04086474997002348): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.0006986017330512046): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.04004049646298364): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.07634604013633728): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.07634604013633728): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.07634604013630251): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.05363301576475926): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.024287686274389434): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.029345329490369828): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.024287686274389434): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.029345329490369828): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.023936464765204238): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.028707445408464847): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.0004907670089389104): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.02812840815573629): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.05363301576479401): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.05363301576479401): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.05363301576475926): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.030399894969259867): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.013766578314865899): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.016633316654393968): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.013766578314865899): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.016633316654393968): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.013567501368736128): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.016271755611898312): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (0.0002781731609417256): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.015943549722014227): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.03039989496929461): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.03039989496929461): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.030399894969259867): 3hoctACP_c --> h2o_c + toct2eACP_c","3HAD100 (0.008464066119064856): 3hdecACP_c --> h2o_c + tdec2eACP_c, 3HAD120 (0.0038329484101292046): 3hddecACP_c --> h2o_c + tddec2eACP_c, 3HAD121 (0.00463111770893565): 3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c, 3HAD140 (0.0038329484101292046): 3hmrsACP_c --> h2o_c + tmrs2eACP_c, 3HAD141 (0.00463111770893565): 3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c, 3HAD160 (0.003777520572745859): 3hpalmACP_c --> h2o_c + tpalm2eACP_c, 3HAD161 (0.004530450368719667): 3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c, 3HAD180 (7.74501368883235e-05): 3hoctaACP_c --> h2o_c + toctd2eACP_c, 3HAD181 (0.004439069909824742): 3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c, 3HAD40 (0.008464066119099587): 3haACP_c --> but2eACP_c + h2o_c, 3HAD60 (0.008464066119099587): 3hhexACP_c --> h2o_c + thex2eACP_c, 3HAD80 (0.008464066119064856): 3hoctACP_c --> h2o_c + toct2eACP_c",down,0.727987834920005,17.0,3HAD80,0.2174376934114111,0.1949516461443847,0.1722593048665308,0.1497732575987158,0.1270809163200874,0.1026735112711237,0.07746489707498705,0.05248545209881872,0.02727683790268124,0.002297392926373423,,3hoctACP_c --> h2o_c + toct2eACP_c,lack of monotonicity
