,kcat,MW,kcat_MW
DTMPK,10698.035294117648,22.377862399999987,478.0633244986641
DUTPDP,60734.76923076923,15.86301489999998,3828.7027789887093
GK1,1034562.8571428572,20.656945400000005,50083.05134712013
GP4GH,24860.984230041504,55.76491419999999,445.81767203797665
GSNHYDRO_num1,52186.15384615386,35.25742420000002,1480.1465231868478
GUAPRT,15471.671999999999,22.04688130000001,701.7623848684663
HXPRT_num1,15471.671999999999,33.956412600000014,455.6332903081756
INSH,52186.15384615386,32.75182810000005,1593.381404140729
NDPK1,701471.7999999997,59.19819599999994,11849.546901733296
NDPK2,701471.7999999997,59.19819599999994,11849.546901733296
NDPK3,701471.7999999997,59.19819599999994,11849.546901733296
NDPK4,701471.7999999997,59.19819599999994,11849.546901733296
NDPK5,701471.7999999997,59.19819599999994,11849.546901733296
NDPK6,701471.7999999997,59.19819599999994,11849.546901733296
NDPK7,701471.7999999997,59.19819599999994,11849.546901733296
NDPK8,701471.7999999997,59.19819599999994,11849.546901733296
NNATr,50880.0,24.580469,2069.9360943845295
NTD1,297204.0,72.28671450000033,4111.460896455581
NTD10,297204.0,72.28671450000033,4111.460896455581
NTD11,297204.0,72.28671450000033,4111.460896455581
NTD12,297204.0,72.28671450000033,4111.460896455581
NTD2,297204.0,72.28671450000033,4111.460896455581
NTD3,297204.0,72.28671450000033,4111.460896455581
NTD4,297204.0,72.28671450000033,4111.460896455581
NTD5,297204.0,72.28671450000033,4111.460896455581
NTD6,297204.0,72.28671450000033,4111.460896455581
NTD7,297204.0,72.28671450000033,4111.460896455581
NTD8,297204.0,72.28671450000033,4111.460896455581
NTD9,297204.0,72.28671450000033,4111.460896455581
NTPTP1,14400000.0,46.15035180000011,312023.6236205672
NTPTP2,14400000.0,46.15035180000011,312023.6236205672
RNDR1,10192.2,236.83072700000102,43.03580084015009
RNDR1b,95236.9010925293,160.72106900000094,592.5601521013324
RNDR2,10192.2,236.83072700000102,43.03580084015009
RNDR2b,92443.58596801758,160.72106900000094,575.1802582150386
RNDR3,10192.2,236.83072700000102,43.03580084015009
RNDR3b,98114.6255493164,160.72106900000094,610.4652374438589
RNDR4,10192.2,236.83072700000102,43.03580084015009
RNDR4b,95236.9010925293,160.72106900000094,592.5601521013324
RNTR2c,161799.49951171878,10.91714909999999,14820.67323892452
RNTR3c,166688.51165771484,10.91714909999999,15268.50188917132
RNTR4c,166688.51165771484,10.91714909999999,15268.50188917132
TMDS,17663.3737875,60.45916260000003,292.1537948575555
UMPK,531000.0,157.09734600000007,3380.0698326246693
UPPRT_num1,7702.92,22.52258699999999,342.0086688975828
URIDK2r,10698.035294117648,22.377862399999987,478.0633244986641
XTSNH_num1,52186.15384615386,33.53099160000002,1556.3558175879841
ATPS4rpp,1404000.0,471.1641362000007,2979.8532870592408
CAT,567414000.0,57.219487900000054,9916446.665717179
CRNCAL2,3570.73323726654,63.714449200000224,56.04275454156367
CRNDCAL2,3570.73323726654,63.714449200000224,56.04275454156367
CTBTCAL2,10742.619609832764,63.714449200000224,168.6057047454273
CYTBD2pp,123153.39015652175,142.7199730000003,862.9022803733399
CYTBDpp,123153.39015652175,142.7199730000003,862.9022803733399
CYTBO3_4pp,123153.39015652175,142.7199730000003,862.9022803733399
G3PD5,119879.99999999999,61.51493820000022,1948.7949351463308
LDH_D2,901423.7331428571,63.72211070000024,14146.168782554996
NADH10,50169.26057142856,50.95708140000013,984.5395221443831
NADH16pp,672908.5333333333,272.5966206000016,2468.513849702983
NADH17pp,672908.5333333333,272.5966206000016,2468.513849702983
NADH18pp,672908.5333333333,272.5966206000016,2468.513849702983
NADH5,672908.5333333333,21.221557499999996,31708.725117528884
NADPHQR2_num1,2892435.1826086957,34.66056010000005,83450.33012345036
NADPHQR3_num1,2892435.1826086957,34.66056010000005,83450.33012345036
NADPHQR4_num1,2892435.1826086957,34.66056010000005,83450.33012345036
SPODM,181871280.0,22.1013662,8228960.977082041
TRDR,50662.998,84.84551910000009,597.1204907154602
L_LACD2,493260.61621621624,43.98084790000005,11215.350311975582
L_LACD3,493260.61621621624,43.98084790000005,11215.350311975582
G6PDH2r,4525142.8628571415,54.24236290000013,83424.51583828643
GND,92764.28571428571,105.15673940000019,882.1525490765221
PGL,51480.0,24.4780099,2103.1121488352696
RPE,4796855.2,23.86971479999999,200959.88746375815
RPI,8745487.200000001,16.987623999999997,514815.20900156506
TALA,556662.8571428572,38.32848000000005,14523.478550228354
TKT1,232278141.1764706,144.81049440000064,1604014.5580531184
TKT2,556662.8571428572,38.32848000000005,14523.478550228354
ADSL1r,443916.0,52.23497390000013,8498.443989841811
ADSL2r,443916.0,52.23497390000013,8498.443989841811
ADSS,303067.8,93.53697860000007,3240.0854136633375
AICART,19308.0,55.75890380000019,346.276534941491
AIRC2,45426.96,83.46206960000009,544.2826929371992
AIRC3,53010.0,16.933613399999984,3130.460035186586
ASPCT,350934.999,33.89359620000004,10354.02076926849
CTPS2,12373.32,242.2922772000004,51.067744060973226
DHORD2,546807.2727272728,39.56088880000002,13821.91576866879
DHORD5,44772.42164611817,39.56088880000002,1131.7344732183608
DHORTS,231672.00000000003,33.89359620000004,6835.273502196257
GARFT,22952.16,110.16748810000021,208.33877939711286
GMPS2,317886.9,111.97110640000014,2839.008296161657
IMPD_num1,27537.0,213.4414764000004,129.01428749674798
OMPDC,432653.3333333333,28.91930839999999,14960.70816594402
ORPT,945441.648,38.889660199999966,24310.874487918536
PRAGSr,732024.0,43.54464990000001,16810.882661385225
PRFGS,1798290.0,121.86817340000036,14756.026531205847
ACALD,31756.680000000004,38.867741900000034,817.0446351554057
ACKr,1779784.6153846153,86.18293740000003,20651.241058588177
ALCD2x_num1,1054400.0,36.811419700000016,28643.285387876513
FHL,50713.69743347168,97.85995690000003,518.2272610777296
LDH_D,4392750.456,63.72211070000024,68936.047593916
PTAr,1318939.5789473683,35.2376429,37429.84690236952
LDH,1089341.627586207,137.61953680000008,7915.603067094514
ASAD,615954.0,72.42299160000002,8504.951071366677
ASPK,68478.98823529412,126.584,540.9766497763866
DAPDC_num1,65646.0,94.82120040000021,692.313530339992
DAPDH,69392581.71428573,70.39794340000005,985718.8770415939
DAPE,258087.90000000002,58.40526679999999,4418.914836632508
DHDPS,766800.0,125.04543360000004,6132.171147111762
HSDy,118074.816,46.437838000000085,2542.6424029473505
HSK,42414.54545454545,79.0574653000001,536.5027236023135
SDPDS,630137.328,39.97375570000007,15763.775931617025
SDPTA,86400.0,44.32321970000006,1949.3168723931824
THDPS_num1,15625.833892822266,93.50948189999998,167.10427194466433
THRS,987162.9519192001,52.93062420000019,18650.128670109214
ABUTt2pp,42251.07307434083,29.894043200000002,1413.3609425686795
ABUTtex,26635581.479465898,29.894043200000002,890999.6316411925
ACMANAptspp_num1,120337.59613679998,59.66589070000023,2016.8574494572913
ACMUMptspp_num1,120337.59613679998,59.66589070000023,2016.8574494572913
ACt2rpp,82959.4528198242,57.267730100000094,1448.6247782994296
ALAabcpp,23028.057861328125,33.75466590000004,682.218509569905
ARBabcpp,13216.13388061523,77.28255130000011,171.01057946847587
ARBt3ipp,53612.446975708,33.05327929999996,1622.000845637972
ARBTptspp,161467.6849365234,42.35259060000009,3812.463007552673
ARGORNt7pp,137098.69079589844,53.629272800000074,2556.4152493206702
ASCBptspp,198877.20336914062,42.35259060000009,4695.750615291528
CHTBSptspp,11906.712055206299,59.66589070000023,199.55642856440676
CITt7pp,53532.51113891602,51.1443682000001,1046.6941527086049
CTBTt2rpp,38582.25402832031,54.27490940000008,710.8672212416491
CUt3,26635581.479465898,77.41678010000044,344054.36967360706
DALAt2pp,97169.86999511719,48.69028870000007,1995.6724962922033
DSERt2pp,97169.86999511719,48.69028870000007,1995.6724962922033
FE3DHBZStonex,30569.994556707836,58.60762480000012,521.6043929613024
FRUpts2pp,32269.89097595215,59.66589070000023,540.8431952889965
FRUURt2rpp,83352.52990722658,47.23263890000006,1764.7231204612299
FUMt2_2pp,54686.86866760254,47.23607810000005,1157.7351648845395
G3PCabcpp,19455.1082611084,156.5213224000001,124.29685593499936
G3PEabcpp,19455.1082611084,156.5213224000001,124.29685593499936
G3PGabcpp,19455.1082611084,156.5213224000001,124.29685593499936
G3PIabcpp,19455.1082611084,156.5213224000001,124.29685593499936
G3PSabcpp,19455.1082611084,156.5213224000001,124.29685593499936
GALTptspp,33244.96536254883,59.66589070000023,557.1854366459445
GAMptspp,32269.89097595215,59.66589070000023,540.8431952889965
GLCabcpp,56811.789321899414,97.94180100000001,580.0566126193596
GLUabcpp,23007.78980255127,112.53953140000002,204.44184826729486
GLYBabcpp_num1,175566.52221679688,192.62567670000058,911.4388342434119
GLYC2Pabcpp,19455.1082611084,156.5213224000001,124.29685593499936
GLYC3Pabcpp,19455.1082611084,156.5213224000001,124.29685593499936
GTHRDabc2pp,88075.38757324219,180.05971440000027,489.1454363722019
ILEt2rpp,267362.29248046875,44.83184830000004,5963.668744847812
LEUt2rpp_num1,86186.1099243164,27.33303840000001,3153.1843867133475
LYSabcpp,62142.35916137695,25.08159459999999,2477.607989141846
LYSt2pp,137098.69079589844,53.629272800000074,2556.4152493206702
MALTabcpp,107539.43939208983,121.3096752000002,886.4869122334411
MALTptspp,32269.89097595215,59.66589070000023,540.8431952889965
METabcpp,21947.876930236816,94.59412540000008,232.02156410271962
MNt2pp,26635581.479465898,20.061501899999993,1327696.2817756883
NO3tex,26635581.479465898,48.84204090000008,545341.2877238276
PA120abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PA140abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PA141abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PA160abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PA161abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PA180abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PA181abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PGP120abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PGP140abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PGP141abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PGP160abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PGP161abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PGP180abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PGP181abcpp_num1,99093.39752197267,87.32929130000002,1134.7097411057616
PHEMEabcpp_num1,10735.5281745308,87.32929130000002,122.93158474916878
PROabcpp,12054.660987854004,66.26883220000006,181.9054386151382
PROt4pp,83933.96759033203,56.64671450000013,1481.7093688696075
PSERtex_num1,26635581.479465898,41.25081990000006,645698.23203601
RIBabcpp,19093.352508544922,120.9195478,157.90128937734022
SPMDabcpp,34073.482131958,133.14322440000018,255.9160053807286
THMabcpp,49086.87707479985,95.61853820000009,513.361509168102
TREptsp_num1,32269.89097595215,59.66589070000023,540.8431952889965
TREptspp_num1,32269.89097595215,59.66589070000023,540.8431952889965
TRPt2rpp,89492.26684570312,49.2676267000001,1816.4517521949751
URAt2pp_num1,143301.47552490234,50.443911700000115,2840.808150984493
URAt2rpp_num1,143301.47552490234,50.443911700000115,2840.808150984493
UREAtpp,26635581.479465898,175.7678182,151538.44288582003
VALt2rpp,267362.29248046875,44.83184830000004,5963.668744847812
XANt2pp_num1,143301.47552490234,50.443911700000115,2840.808150984493
XYLUt2pp,418496.56677246094,49.820403100000085,8400.103988168257
ALATRS_num1,8562.469482421875,96.22445300000068,88.9843404193923
ARGTRS_num1,13598.632335662842,59.72231250000013,227.69768561227116
ASPTRS,6863.074636459351,134.01870080000072,51.209828147052995
CYSTRS_num1,14158.863830566404,51.0465241000001,277.37175214573284
FMETTRS_num1,45537.092307692306,33.58964190000001,1355.6885316985856
GLNTRS,365624.16011999996,116.72274150000017,3132.415803650392
GLUTRS_num1,4560.634285714285,87.94130590000007,51.859979096743
GLYTRS_num1,33235.084533691406,106.08652780000016,313.2828005865921
ILETRS_num1,63045.94,117.40243270000065,537.0071007055006
LEUTRS_num1,32629.41066666667,106.77727010000052,305.5838628961775
LYSTRS_num1,10832.967567443848,117.85228380000018,91.91987815720064
METTRS_num1,22274.914285714287,67.6183354000002,329.42121621222606
PHETRS,75025.68000000001,254.5609390000012,294.72581415957006
PROTRS_num1,64530.0,128.6616236000004,501.54815549832523
SERTRS_num1,6492.370344827587,92.94214300000012,69.85389119796365
SERTRS2,6492.370344827587,92.94214300000012,69.85389119796365
THRTRS_num1,109739.36842105263,155.24005940000063,706.9010978557521
TRPTRS,16817.53846153846,75.65213160000005,222.3009200911723
TYRTRS,21258.0,92.88929820000018,228.85305855395038
VALTRS_num1,12324.24,101.58412620000068,121.32052970299524
ANPRT,4210.628571428571,73.26538340000013,57.47091431215473
ANS,29318.968421052632,156.51712100000023,187.32115843769316
CHORM,3780.0,11.532071499999994,327.78152650198206
CHORS,1580.94,174.93189720000015,9.037459864695268
DDPA,2479.3199999999997,90.03230260000011,27.538116080572138
DHQS,5646037.5,38.85768100000005,145300.42335773955
DHQTi,188136.0,185.36890679999985,1014.9274937624014
IGPS,16141.200000000003,50.47653320000012,319.7763193451638
PHETA1_num1,10260.0,36.44961920000005,281.48442220213883
PPND,140493.6,36.28959930000002,3871.456359673829
PPNDH,6955200.0,33.739434400000036,206144.534539085
PRAIi,16141.200000000003,50.47653320000012,319.7763193451638
PSCVT,20412.0,45.527325900000044,448.3461217299385
SHK3Dr_num1,438057.0,28.8702389,15173.307069516492
SHKK,152960.0,18.3817814,8321.28272399105
TRPS1,74011.72909090911,147.74078900000004,500.95663893407993
TRPS2,74011.72909090911,147.74078900000004,500.95663893407993
TRPS3,74011.72909090911,147.74078900000004,500.95663893407993
TYRTA_num1,10260.0,36.44961920000005,281.48442220213883
INPSHE,16141.200000000003,50.47653320000012,319.7763193451638
ACHBS,231848.09999999998,85.5936848000002,2708.7056777814923
ACLS,231848.09999999998,85.5936848000002,2708.7056777814923
DHAD1,53623.661538461536,129.3467894000003,414.5728068489763
DHAD2,53623.661538461536,129.3467894000003,414.5728068489763
ILETA,67698.0,41.69067429999998,1623.816384279494
IPMD,174198.31578947368,72.28842920000014,2409.7676172699757
IPPMIa,11520.0,73.9029218000001,155.88016981488252
IPPMIb,11520.0,73.9029218000001,155.88016981488252
IPPS,9305.682352941176,272.74768440000105,34.11828178637743
KARA1,7549.714285714285,36.1583814,208.79569254486276
KARA2,7549.714285714285,36.1583814,208.79569254486276
THRD_L_num1,687060.0,32.05991340000001,21430.500807279153
VALTA,67698.0,41.69067429999998,1623.816384279494
LEUTAi,67698.0,41.69067429999998,1623.816384279494
ALAR_reverse,990461.25,78.34644680000011,12642.069812411692
ALATA_L_reverse,190182.75,46.74885590000004,4068.1797733578296
ASPTA_reverse,581166.0,94.59000520000012,6144.0529448242305
2METS_reverse,65885.53846153847,85.18959560000009,773.398887475625
ALCD19_reverse_num1,1054400.0,37.284043600000054,28280.19437247945
ARAI_reverse_num1,324911.36842105264,7.4586584,43561.63682480118
DHACOAH_reverse,26635581.479465898,36.52961010000005,729150.4455303743
GUI1_reverse,244319.99999999997,57.45380120000014,4252.460148798638
HCO3E_reverse,10468489090.909088,22.22803730000002,470958769.3065945
MALGT_reverse,378072.0,69.44990270000021,5443.808922715724
MAN1PG_reverse,376170.0,37.03346390000001,10157.56994851351
MAN6PI_reverse,82530551.99999999,42.83365220000009,1926768.9716171299
MCITL2_reverse_num1,227580.0,133.65783880000004,1702.7059695356972
MM_COA_ADD5_reverse,13824.0,57.99613550000006,238.360709395887
PGMT_reverse,511690.49999999994,59.206429000000156,8642.482052075773
PMANM_reverse_num1,89293.84615384616,62.57915660000019,1426.8943687529002
UDPG4E_reverse,16187842.482923076,70.52610140000012,229529.8075688478
XYLI1_reverse,17801.7,37.32838340000004,476.8944802468992
ACOTA_reverse,4266.0,82.41152100000004,51.764607038377534
ARGSL_reverse,1445385.5999999999,51.040995000000116,28318.131337369043
OCBT_reverse,4287400.0,34.32829050000001,124894.07242693892
3OAR100_reverse,422143.54285714286,49.74312779999994,8486.469619571115
3OAR120_reverse,422143.54285714286,49.74312779999994,8486.469619571115
3OAR140_reverse,422143.54285714286,49.74312779999994,8486.469619571115
3OAR160_reverse,422143.54285714286,49.74312779999994,8486.469619571115
3OAR180_reverse,422143.54285714286,49.74312779999994,8486.469619571115
3OAR40_reverse,422143.54285714286,49.74312779999994,8486.469619571115
3OAR60_reverse,422143.54285714286,49.74312779999994,8486.469619571115
3OAR80_reverse,422143.54285714286,49.74312779999994,8486.469619571115
ALAALAr_reverse,5577.63527076923,38.55913410000003,144.65146588364976
GLUR_reverse,13880517.818181818,29.2300265,474871.88621542364
PGAMT_reverse,5639.04,46.35325000000006,121.6536057342256
G1PTT_reverse,21892.513846153844,30.834505299999982,710.0004891647753
GALUi_reverse_num1,376421.53846153844,32.988408699999994,11410.721319865863
PAPPT3_reverse,734587.2,39.26777380000004,18707.126198226168
ACONTa_reverse,730008.0,101.72464050000073,7176.314375866433
ACONTb_reverse,730008.0,101.72464050000073,7176.314375866433
FUM_reverse,1347600.0,200.9732628000004,6705.36956620479
MDH_reverse,1179163.6363636365,139.63061200000004,8444.879095449614
PYRC_reverse,20833.02,123.10183720000069,169.23402992071578
AMAOTr_reverse,212307.45881717646,91.4802828000001,2320.8002021740167
DHFR_reverse,201060.0,16.986049699999988,11836.772148382453
DHPTPE_reverse,26635581.479465898,14.020717199999979,1899730.3133299015
G1SAT_reverse,1836.0,92.03286340000027,19.94939559818145
GTHOr_reverse,841320.0,50.150212800000084,16776.000599542793
ICHORS_reverse,36871.49999999999,40.37212800000005,913.2909714345487
IPDDI_reverse,7745920.457142857,21.120492299999988,366749.04860730266
OHPBAT_reverse,3856.5,40.04563320000005,96.30263506483887
PY5PSH_reverse,59.169599999999996,655.0156032000004,0.0903331152890618
RBFK_reverse,7219.499999999998,37.16853070000005,194.2368951377459
SERAT_reverse,3695703.984,19.492143799999994,189599.66753374768
MTHFC_reverse,8035110.0,60.298613,133255.30389894705
MTHFD_reverse,341824.32,60.298613,5668.858751361328
GHMT2r_reverse,125371.30382608695,93.08048380000018,1346.912894173061
ENO_reverse,238467.23027027026,44.948827400000056,5305.3048113613295
FBA_reverse,27158.12726727273,37.21361340000001,729.7901167338059
GAPD_reverse_num1,23220.0,39.23288790000006,591.8503898867962
PGI_reverse,5305851.828,59.16571200000018,89677.81589444887
PGK_reverse,2332080.0,42.696706500000076,54619.66955226385
PGM_reverse_num1,535100.7272727272,23.104858,23159.663100839105
TPI_reverse,39906327.27272727,54.404939799999994,733505.5864307247
PRMICI_reverse,28498.5,26.60854120000001,1071.0282756876575
PRPPS_reverse,138218.4,213.30114780000022,647.9965130314214
CAt6pp_reverse_num1,26635581.479465898,54.06067930000008,492697.86884579266
MG2t3_2pp_reverse_num1,26635581.479465898,47.31633560000009,562925.7029672824
NH4tpp_reverse_num1,26635581.479465898,45.40522600000005,586619.2909042203
PIt2rpp_reverse,26635581.479465898,43.961390300000105,605885.7851787694
MI2DH_reverse_num1,208800.0,145.72370760000024,1432.848528484734
UAGAAT_reverse_num1,33000.0,51.947940100000075,635.2513677438377
ACACT1r_reverse,900810432.0,42.589736900000034,21150880.413163558
ACOAD1f_reverse,10101.088428497314,43.52788540000008,232.0601686866529
ACOAD2f_reverse,4658.309555053711,43.52788540000008,107.01897214271067
ACOAD3f_reverse,11378.420734405518,43.52788540000008,261.4053182194212
ACOAD4f_reverse,3831.639003753662,43.52788540000008,88.02722596199574
ACOAD5f_reverse,11044.690418243408,43.52788540000008,253.73827183994993
ACOAD6f_reverse,11378.420734405518,43.52788540000008,261.4053182194212
ACOAD7f_reverse,11044.690418243408,43.52788540000008,253.73827183994993
ACOAD8f_reverse,11044.690418243408,43.52788540000008,253.73827183994993
ACOATA_reverse_num1,61805.325332,51.947940100000075,1189.7550742729047
MCOATA_reverse_num1,332410.85345454543,51.947940100000075,6398.922706360497
ADK1_reverse,117273.95998560001,19.42671540000001,6036.736399895988
ADK2_reverse,117273.95998560001,19.42671540000001,6036.736399895988
ADK3_reverse,26635581.479465898,21.799999100000008,1221815.7146376162
ADK4_reverse,26635581.479465898,21.799999100000008,1221815.7146376162
CYTK1_reverse,328432.0,24.138920399999996,13605.910892352918
CYTK2_reverse,328432.0,24.138920399999996,13605.910892352918
DGK1_reverse,1034562.8571428572,20.656945400000005,50083.05134712013
DTMPK_reverse,10698.035294117648,22.377862399999987,478.0633244986641
GK1_reverse,1034562.8571428572,20.656945400000005,50083.05134712013
NDPK1_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NDPK2_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NDPK3_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NDPK4_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NDPK5_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NDPK6_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NDPK7_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NDPK8_reverse,701471.7999999997,59.19819599999994,11849.546901733296
NNATr_reverse,50880.0,24.580469,2069.9360943845295
UMPK_reverse,531000.0,157.09734600000007,3380.0698326246693
URIDK2r_reverse,10698.035294117648,22.377862399999987,478.0633244986641
ATPS4rpp_reverse,386595.99999999994,471.1641362000007,820.5123656438419
G6PDH2r_reverse,4525142.8628571415,54.24236290000013,83424.51583828643
RPE_reverse,4796855.2,23.86971479999999,200959.88746375815
RPI_reverse,8745487.200000001,16.987623999999997,514815.20900156506
TALA_reverse,556662.8571428572,38.32848000000005,14523.478550228354
TKT1_reverse,232278141.1764706,144.81049440000064,1604014.5580531184
TKT2_reverse,556662.8571428572,38.32848000000005,14523.478550228354
ADSL1r_reverse,443916.0,52.23497390000013,8498.443989841811
ADSL2r_reverse,443916.0,52.23497390000013,8498.443989841811
AICART_reverse,19308.0,55.75890380000019,346.276534941491
AIRC3_reverse,53010.0,16.933613399999984,3130.460035186586
DHORTS_reverse,231672.00000000003,33.89359620000004,6835.273502196257
GARFT_reverse,22952.16,110.16748810000021,208.33877939711286
ORPT_reverse,945441.648,38.889660199999966,24310.874487918536
PRAGSr_reverse,732024.0,43.54464990000001,16810.882661385225
ACALD_reverse,31756.680000000004,38.867741900000034,817.0446351554057
ACKr_reverse,1779784.6153846153,86.18293740000003,20651.241058588177
ALCD2x_reverse_num1,1054400.0,36.811419700000016,28643.285387876513
LDH_D_reverse,4392750.456,63.72211070000024,68936.047593916
PTAr_reverse,1318939.5789473683,35.2376429,37429.84690236952
ASAD_reverse,615954.0,72.42299160000002,8504.951071366677
ASPK_reverse,68478.98823529412,126.584,540.9766497763866
DAPE_reverse,258087.90000000002,58.40526679999999,4418.914836632508
HSDy_reverse,118074.816,46.437838000000085,2542.6424029473505
SDPTA_reverse,86400.0,44.32321970000006,1949.3168723931824
ABUTtex_reverse,26635581.479465898,29.894043200000002,890999.6316411925
ACt2rpp_reverse,82959.4528198242,57.267730100000094,1448.6247782994296
ARGORNt7pp_reverse,137098.69079589844,53.629272800000074,2556.4152493206702
CTBTt2rpp_reverse,38582.25402832031,54.27490940000008,710.8672212416491
FRUURt2rpp_reverse,83352.52990722658,47.23263890000006,1764.7231204612299
ILEt2rpp_reverse,267362.29248046875,44.83184830000004,5963.668744847812
LEUt2rpp_reverse_num1,86186.1099243164,27.33303840000001,3153.1843867133475
LYSt2pp_reverse,137098.69079589844,53.629272800000074,2556.4152493206702
NO3tex_reverse,26635581.479465898,48.84204090000008,545341.2877238276
PSERtex_reverse_num1,26635581.479465898,41.25081990000006,645698.23203601
TRPt2rpp_reverse,89492.26684570312,49.2676267000001,1816.4517521949751
URAt2rpp_reverse_num1,143301.47552490234,50.443911700000115,2840.808150984493
UREAtpp_reverse,26635581.479465898,175.7678182,151538.44288582003
VALt2rpp_reverse,267362.29248046875,44.83184830000004,5963.668744847812
PHETA1_reverse_num1,10260.0,36.44961920000005,281.48442220213883
PSCVT_reverse,20412.0,45.527325900000044,448.3461217299385
SHK3Dr_reverse_num1,438057.0,28.8702389,15173.307069516492
TYRTA_reverse_num1,10260.0,36.44961920000005,281.48442220213883
ILETA_reverse,67698.0,41.69067429999998,1623.816384279494
IPPMIa_reverse,11520.0,73.9029218000001,155.88016981488252
IPPMIb_reverse,11520.0,73.9029218000001,155.88016981488252
KARA1_reverse,7549.714285714285,36.1583814,208.79569254486276
KARA2_reverse,7549.714285714285,36.1583814,208.79569254486276
LEUTAi_reverse,67698.0,41.69067429999998,1623.816384279494
ADNUC_num2,52186.15384615386,24.571651799999984,2123.8358035886663
ADNUC_num3,52186.15384615386,28.829106499999995,1810.1897762996527
ALCD19_num3,1054400.0,12.076663199999981,87308.88512316893
ARAI_num2,324911.36842105264,40.744815300000084,7974.299699943712
FFSD_num2,1159457497.0434783,54.59553190000016,21237223.206602275
GNK_num2,33840.0,53.766255100000116,629.3910546133596
MCITL2_num2,227580.0,133.0974448000001,1709.8750493818634
MSDH_num2,6771.272727272727,25.097803900000006,269.79542729125893
PGLYCP_num2,81862.0,25.017146199999992,3272.2357436596835
PMANM_num2,89293.84615384616,48.8141480000001,1829.2615934594612
RBK_num2,60150.857142857145,60.21300160000005,998.9679229486726
UDPGPpp_num2,1256580.0,59.54322070000021,21103.661932079456
ME1_num2,325037.57142857136,40.932375500000056,7940.843096892115
AMPTASEPG_num2,860858.3414634148,52.787107000000134,16308.117462535172
SPMDAT2_num2,6874.2,16.178071199999998,424.90850207161907
SPMDAT2_num3,6874.2,17.177082099999993,400.19602630879916
SPMDAT2_num4,6874.2,16.649546399999984,412.87611294923965
SPMDAT2_num6,6874.2,9.419612999999993,729.7752041405528
SSALy_num2,17200.800000000003,47.697597300000105,360.6219384975177
SSALy_num3,17200.800000000003,55.87963930000006,307.8187371191565
3OAS100_num2,615.0857142857141,72.79494800000028,8.449565954572998
3OAS100_num3,615.0857142857141,65.26635630000021,9.42423859941622
3OAS120_num2,615.0857142857141,72.79494800000028,8.449565954572998
3OAS120_num3,615.0857142857141,65.26635630000021,9.42423859941622
3OAS121_num2,197953.2943725586,72.79494800000028,2719.3273683299813
3OAS121_num3,1668.1643843650816,65.26635630000021,25.559330701675407
3OAS140_num2,615.0857142857141,72.79494800000028,8.449565954572998
3OAS140_num3,615.0857142857141,65.26635630000021,9.42423859941622
3OAS141_num2,197953.2943725586,72.79494800000028,2719.3273683299813
3OAS141_num3,1668.1643843650816,65.26635630000021,25.559330701675407
3OAS160_num2,197953.2943725586,72.79494800000028,2719.3273683299813
3OAS160_num3,1668.1643843650816,65.26635630000021,25.559330701675407
3OAS161_num2,197953.2943725586,72.79494800000028,2719.3273683299813
3OAS161_num3,1668.1643843650816,65.26635630000021,25.559330701675407
3OAS180_num2,197953.2943725586,72.79494800000028,2719.3273683299813
3OAS180_num3,1668.1643843650816,65.26635630000021,25.559330701675407
3OAS181_num2,197953.2943725586,72.79494800000028,2719.3273683299813
3OAS181_num3,1668.1643843650816,65.26635630000021,25.559330701675407
3OAS60_num2,615.0857142857141,72.79494800000028,8.449565954572998
3OAS60_num3,615.0857142857141,65.26635630000021,9.42423859941622
3OAS80_num2,197953.2943725586,72.79494800000028,2719.3273683299813
3OAS80_num3,1668.1643843650816,65.26635630000021,25.559330701675407
AACPS1_num2,59125.12893676758,72.79494800000028,812.2147286480287
AACPS1_num3,624.5975911617277,65.26635630000021,9.569977957567177
AACPS2_num2,59125.12893676758,72.79494800000028,812.2147286480287
AACPS2_num3,624.5975911617277,65.26635630000021,9.569977957567177
AACPS3_num2,77290.9194946289,72.79494800000028,1061.7621362217144
AACPS3_num3,554.4808924198151,65.26635630000021,8.495661836415605
AACPS4_num2,59125.12893676758,72.79494800000028,812.2147286480287
